0.7278,0.55676,0.44855
0.64054,0.74176,1.295
0.58469,0.90583,1.6912
0.70511,1.1292,1.9199
1.85,1.2968,1.1554
0.85696,0.27227,0.032812
0.88663,0.38223,0.51138
0.97389,0.52185,0.88488
1.1554,0.55152,1.2671
1.4888,0.63355,1.2846
0.92153,0.033336,-0.36303
0.99309,0.19199,0.37525
1.0647,0.17279,0.53058
1.1764,0.17244,1.11
1.3456,0.19024,1.2374
1.665,0.16528,0.89186
0.99484,-0.12706,-0.46949
1.0263,-0.041713,0.12095
1.1275,-0.023387,0.26878
1.2182,-0.038397,0.57072
1.3736,-0.11572,0.83252
1.5394,-0.20246,1.0716
0.98611,-0.15638,-0.3194
1.0472,-0.21293,0.11065
1.1484,-0.27576,0.24784
1.2915,-0.38572,0.54803
1.5359,-0.47298,0.73304
-0.7278,0.55676,-0.44855
-0.64054,0.74176,-1.295
-0.58469,0.90583,-1.6912
-0.70511,1.1292,-1.9199
-1.85,1.2968,-1.1554
-0.85696,0.27227,-0.032812
-0.88663,0.38223,-0.51138
-0.97389,0.52185,-0.88488
-1.1554,0.55152,-1.2671
-1.4888,0.63355,-1.2846
-0.92153,0.033336,0.36303
-0.99309,0.19199,-0.37525
-1.0647,0.17279,-0.53058
-1.1764,0.17244,-1.11
-1.3456,0.19024,-1.2374
-1.665,0.16528,-0.89186
-0.99484,-0.12706,0.46949
-1.0263,-0.041713,-0.12095
-1.1275,-0.023387,-0.26878
-1.2182,-0.038397,-0.57072
-1.3736,-0.11572,-0.83252
-1.5394,-0.20246,-1.0716
-0.98611,-0.15638,0.3194
-1.0472,-0.21293,-0.11065
-1.1484,-0.27576,-0.24784
-1.2915,-0.38572,-0.54803
-1.5359,-0.47298,-0.73304
