,nose_x,nose_y,nose_z,r_ear_x,r_ear_y,r_ear_z,theta_l,theta_r,l_ear_x,l_ear_y,l_ear_z,pitched_down
661,232.45921207079772,323.7319802569411,169.15551345039884,287.9074136529775,281.3576374302528,229.31561670234865,4.38817703153785,1.153359924290525,243.9709059548206,252.97512318990044,228.63885177961538,0.0
662,234.18869015696512,324.1755500824403,168.40681912846986,288.56956692618894,281.4135511032845,229.31603447080144,4.37811617084532,1.1545831416858796,244.44718170016867,253.5726011290091,228.45170430817276,0.0
663,235.90938394378787,324.5985758854845,167.66985975967742,289.27367609908305,281.48109072602927,229.2973287588686,4.367326224372341,1.1574376733919014,244.94824391184693,254.1823723659029,228.23059504991642,0.0
664,237.6366194264814,325.0188856282124,166.92132734025805,290.01952487383204,281.53544049461004,229.2588218206464,4.356225232972749,1.1619237491675765,245.47078884688185,254.76325293077883,228.00088835971295,0.0
665,239.40572862094245,325.43198477941604,166.1758103827354,290.775178317477,281.5956017852714,229.18000434472293,4.344914288681617,1.1678279321696243,246.00204263220522,255.39479867152906,227.75027407876937,0.0
666,241.106914433717,325.8242137577038,165.40353965349905,291.5542675181393,281.6670471606601,229.0769563357738,4.333909416847976,1.1755580315637724,246.52925348552236,255.99744583648265,227.48461766270108,0.0
667,242.83297242553962,326.2020225088375,164.57802305532368,292.3453077052279,281.727792341468,228.98700392895952,4.322963212568734,1.1863569995924481,247.07473699212608,256.56171677422645,227.1836712953206,0.0
668,244.60151955003147,326.55502726374624,163.73829397386245,293.1498406704959,281.81475605568187,228.88043521861533,4.311793595992759,1.1989071109912364,247.63487415240408,257.14552067969066,226.83649880232494,0.0
669,246.35484024729877,326.89506787772814,162.94731450633998,293.95753231671705,281.91759090291936,228.79288326245722,4.298612493443306,1.2131387297769698,248.18914140680377,257.75414400338303,226.48693542456795,0.0
670,248.0716370798692,327.23233839235655,162.18655957994912,294.7862105244293,282.02451809468823,228.7044974959565,4.285360811937782,1.2294622502149892,248.8297922341407,258.40299587010594,226.20632426830852,0.0
671,249.77222531321198,327.5931459224778,161.46769576136225,295.6104859284181,282.1682165493266,228.55330805710753,4.271914809082286,1.2482599615422902,249.5005022327069,259.00019791704597,225.87605200918978,0.0
672,251.39439202129293,327.97906022968084,160.7794981780578,296.43167168593004,282.33199238145266,228.418460110778,4.258370751071709,1.2680331523031596,250.13185702978294,259.6045073141472,225.5515605890263,0.0
673,252.99098488963293,328.38051481774005,160.1150646459283,297.2328237499587,282.4756239808336,228.26976218011328,4.245863200076648,1.2891116285417372,250.7463805889117,260.2246712896867,225.19531416792088,0.0
674,254.55773001448327,328.78018572353204,159.47097698834781,298.04052659590116,282.6494203691348,228.0944570272407,4.236123769355495,1.31033088398334,251.35974746320701,260.83333604780086,224.8133973952654,0.0
675,256.08170122626484,329.1859324423258,158.8465918206779,298.9129530520961,282.8155960791103,227.875869345171,4.2281431308507305,1.3302169724720305,251.97173477643403,261.4060057192084,224.3886198432386,0.0
676,257.5500436944328,329.5531609801447,158.2287968651101,299.78070876021366,282.9930439000236,227.64797339735298,4.222165515326082,1.3462946404283047,252.5811665981723,261.97627741189086,223.93731691436,0.0
677,259.01147414260765,329.9335072031661,157.5956714780428,300.6597249580586,283.17591051872404,227.42209912295357,4.2176859617761435,1.3579465730388554,253.22484655448628,262.54396492821564,223.51128210998928,0.0
678,260.4405363605418,330.32078631638456,156.91140118096868,301.50119899090373,283.36814732386046,227.13725749374814,4.2134720325364485,1.3646936669333307,253.87881157374943,263.1186543159396,223.0928903634443,0.0
679,261.87580158272414,330.6729767807232,156.22581162634228,302.32144103407325,283.5789740093332,226.8196532322804,4.208852506647136,1.3669666424724476,254.54622284096135,263.7030189283381,222.64639320868721,0.0
680,263.31361367079074,331.0357316432975,155.47458613537225,303.11886148094646,283.7891045872552,226.43884179461074,4.203647484592078,1.3648885179131922,255.21344437244932,264.2920161197399,222.1693748836815,0.0
681,264.725685146913,331.41709241542105,154.76927177457912,303.8812502737796,283.9899312769585,226.07277497786066,4.197986168387932,1.3598080395368697,255.8620350828363,264.83834962847914,221.65832341614646,0.0
682,266.10947352561857,331.79414385092866,154.10484125010038,304.6275775480041,284.18216707114686,225.69548115541906,4.192513308045036,1.3525125166522165,256.49121369322745,265.3977442560019,221.09567022567813,0.0
683,267.44694532305317,332.1853435820623,153.418707500396,305.3549699258597,284.3676295442628,225.3176251644166,4.187910982753217,1.3440870028580278,257.14329932540727,265.9709569176559,220.55537269449928,0.0
684,268.7777421425524,332.594319879722,152.74888149137814,306.0714862893689,284.5522189741177,224.93404324230295,4.185636033509663,1.3350498118626022,257.8025153902747,266.5344347180353,219.97676441063825,0.0
685,270.07780155238703,333.0096752385543,152.09731767360884,306.82755505879106,284.7181677680735,224.54009527070093,4.1866651868080265,1.3264681899405648,258.4574181547429,267.14824272151554,219.4082873051207,0.0
686,271.38250207061174,333.45076766404213,151.48648866297037,307.59796902534896,284.8918452592547,224.15108677695318,4.192954472725971,1.3194188824697806,259.1254317320654,267.7602975681469,218.84297506540528,0.0
687,272.66097061782483,333.90446907805136,150.92098437668,308.3650820524698,285.0845164869761,223.7798771158345,4.205962689485771,1.3138900698919034,259.8190080381013,268.37420501588764,218.25586059645087,0.0
688,273.9597265200192,334.3436419188068,150.40565189459076,309.1692925821832,285.28562537770506,223.41814712081052,4.224886362741694,1.3096813710572668,260.4892284542557,268.96977658844213,217.67273149705602,0.0
689,275.2419103764878,334.8210913376327,149.90150823953837,310.0103311145624,285.4835286778494,223.02324014830225,4.248141816098073,1.3056175825674077,261.1530078126064,269.55981994420205,217.08199432090953,0.0
690,276.5183063181825,335.31641086334037,149.4780382506898,310.84468597307136,285.68247401242877,222.63947919087988,4.274975652177932,1.3013999661465123,261.8006204811985,270.1402596756808,216.52017067222587,0.0
691,277.792762699672,335.8495286265474,149.10110452281182,311.66548360366306,285.8989463774851,222.25363695549126,4.302062766220228,1.2974426270456059,262.4585506864807,270.72998291147536,216.00111685699272,0.0
692,279.0086606625536,336.3798868203436,148.7596628664165,312.44835202211186,286.1283492287063,221.9193739373608,4.328091212396596,1.2931726158801546,263.1132584366533,271.30755193648025,215.48617230503092,0.0
693,280.17493162359773,336.94657361385,148.4820416653268,313.1921697675079,286.3573199906104,221.6309662532397,4.353413840152881,1.2888629219317058,263.7617833383184,271.8667055655701,214.98510824419122,0.0
694,281.30880183422073,337.48629148122745,148.27444468697922,313.9208578389737,286.59286908481283,221.38288120220656,4.37769782477474,1.2835425084058374,264.3992620554175,272.41638814596183,214.53006412337896,0.0
695,282.44273331734234,338.064863656733,148.11424892878688,314.6149696694253,286.83242241886944,221.15524833543932,4.400927612449126,1.2773488155781936,265.02515175553316,272.98146014959525,214.14063137356388,0.0
696,283.53115452304775,338.648536386977,148.00634488652005,315.2873165396581,287.0892811382603,220.93125440475148,4.423129001914577,1.2698644186970622,265.6550074539634,273.55865912658226,213.804160764338,0.0
697,284.58846967869835,339.2357435961998,147.97789018523468,315.9288969189726,287.33282711927393,220.76085936935138,4.443645494581188,1.2620994646499324,266.2892633994373,274.1126833186371,213.53725416319276,0.0
698,285.60800931360177,339.7965717527048,148.0460925226475,316.57333757983906,287.5694111896231,220.6112215794819,4.461883396732153,1.2536786304762795,266.90913570532297,274.63283577178504,213.32732906714193,0.0
699,286.57329847728033,340.3694322413998,148.1490420045183,317.1958329448804,287.80535680879115,220.50473468869572,4.47690225818108,1.246911463911951,267.51354997478444,275.15028229860894,213.17265621193212,0.0
700,287.51756381798435,340.93780367066535,148.33337792939983,317.8254333740397,288.02955080675235,220.4251816783743,4.487397785490516,1.2427119238003181,268.10230801849514,275.6462439954566,213.0606528717525,0.0
701,288.40793632153685,341.5572294627444,148.5949561172789,318.4504021922395,288.23743289166777,220.38727048937548,4.4946820843306385,1.2409721888171794,268.6848240658546,276.1338655804143,212.91496888875344,0.0
702,289.2748526840911,342.18358995546185,148.92215878200554,319.0335459097664,288.42238245484737,220.38215961161936,4.498386073159191,1.242155365891335,269.2536833406119,276.63828200213663,212.81664583773278,0.0
703,290.11244699538986,342.8300219388975,149.2548106181283,319.6261307185811,288.607356127989,220.4156465719475,4.499001026260359,1.2468908951879711,269.8001911067392,277.12737265472305,212.74315426800288,0.0
704,290.9301787304706,343.493079428783,149.62998159388474,320.20206628495043,288.81680765042904,220.4698870296343,4.498305525896864,1.2555041817238555,270.3236077448919,277.59442563362023,212.7382824586588,0.0
705,291.73206139778665,344.15821292728225,150.02074187215152,320.7815359106225,289.0226109404005,220.55088550602733,4.497060025407819,1.2666286012361174,270.8194997698669,278.052060211762,212.74997298853924,0.0
706,292.53165566700596,344.80034666017445,150.44925629104114,321.33971283237463,289.22187747839,220.6567960846762,4.494559950608565,1.279286610030654,271.31197665692196,278.4949371330426,212.83005155164537,0.0
707,293.30992085393467,345.4518032160824,150.89772044717972,321.89044651465105,289.45525506345774,220.78945294400276,4.491298344101037,1.29305201694027,271.7837598222852,278.93953072048953,212.93763044132703,0.0
708,294.0655758070888,346.137548023089,151.35835264736434,322.38983451963094,289.6841409665056,220.93236942718153,4.486765094237619,1.307316475406744,272.24472168167836,279.38650622222957,213.05780884312463,0.0
709,294.80067494403227,346.782923542264,151.83601443430092,322.9162248113666,289.90412844476816,221.0952558238188,4.479968545056686,1.3212942027598755,272.69979892956246,279.8175290855286,213.2118921436254,0.0
710,295.54148744729173,347.4079858184454,152.33599558365998,323.4135113946945,290.1247919428427,221.28484205716526,4.471278319584863,1.3356373027269277,273.13514716897384,280.22327518897316,213.37928961851432,0.0
711,296.2771131465138,348.0234497893961,152.8532625242644,323.9001720682717,290.29965711802953,221.49115164410495,4.460489647212929,1.3505921953018047,273.5608498586575,280.6182065446718,213.55887062569766,0.0
