,nose_x,nose_y,nose_z,r_ear_x,r_ear_y,r_ear_z,theta_l,theta_r
322,258.0021477123643,316.5250101453304,148.19135519433996,309.45832608919494,277.4851214388573,218.3562184472981,4.748369119258332,1.415669151293391
323,257.88804729793924,316.70600072428607,148.4022831608429,309.4061230822413,277.5523417227406,218.4368945724527,4.740458822741602,1.4323665207147664
324,257.68458441717036,316.81812088348346,148.6032039045432,309.35781889527647,277.61097656935846,218.51492081260133,4.733313851506296,1.4484304951739568
325,257.4873328666032,316.9225827760638,148.77939940002057,309.30769426766966,277.67218308115645,218.59834145995055,4.7285495633299215,1.4657976133685517
326,257.25715977399443,317.00665807646266,148.96516900290732,309.2421199895724,277.729997334418,218.66980556758122,4.727210127302832,1.4825322692994143
327,257.04199839893266,317.05620385281304,149.1321345963005,309.1822185116056,277.7804870611717,218.7412234857563,4.730389131143145,1.4981989222610372
328,256.79494207246074,317.0423956921976,149.30365233932483,309.1221907117245,277.8311423352763,218.80529836237807,4.738000502685687,1.5122828726979687
329,256.5673664589328,317.0168792577695,149.49440758804312,309.03868071894453,277.8795548939359,218.86857491116072,4.748699675747648,1.5260807286270965
330,256.32737698731177,317.00128193161845,149.67608650251833,308.96040749055595,277.93992060238116,218.93001350629262,4.760751480726317,1.5384964848244247
331,256.0558318131357,316.9353669559091,149.84962252339085,308.88312460673546,277.986592929735,218.98149223577917,4.773670593843735,1.5497059424608013
332,255.77154460800352,316.8755902128913,150.01647199697288,308.80056018431327,278.03338419550516,219.02139031772901,4.785996022174667,1.5601381180079008
333,255.47811286875208,316.7922636968156,150.197276690949,308.72223726722103,278.07395680552594,219.0677379983837,4.7969971516997925,1.570118995840722
334,255.1910007640215,316.7198339299453,150.36765323213314,308.64565030754443,278.1022330145569,219.10500206713314,4.8073071023410465,1.5788800754711458
335,254.88652175510438,316.6334023836386,150.56441580705223,308.56741912090393,278.13007430230857,219.13204260909572,4.817002894220379,1.5862995548582386
336,254.59890942916306,316.5613282287381,150.74018349041788,308.4913015845979,278.1543604551376,219.1653864159642,4.825758062328924,1.591760028142376
337,254.30197425198725,316.5199833068629,150.94698007807597,308.39405677804746,278.17272044152395,219.20428564394612,4.833942599290323,1.5941664406352687
338,253.991556728989,316.48732873189175,151.16487555570254,308.3050206444086,278.1787491155414,219.2416378887196,4.841353286714024,1.5929074071926665
339,253.6855503574767,316.4809482596066,151.39542104917393,308.2210288941246,278.1487654331289,219.2670408742877,4.848372142518971,1.5879360705445833
340,253.39113009004086,316.47863917375923,151.64940932451492,308.1319596043099,278.1215419153197,219.3031577131473,4.855245754681202,1.579203985756179
341,253.08327270147228,316.4977941208799,151.91337233976586,308.05105151707454,278.07266566969406,219.33696131841123,4.862082588572594,1.5674406262549119
342,252.75589376940778,316.5216708078303,152.1848266454562,307.9663546433127,278.0330725541813,219.38567619133553,4.868584891215257,1.5538695655798707
343,252.41466514214378,316.548515009464,152.50080417029662,307.88299853769297,277.98715590953327,219.4415305738471,4.875734325096413,1.539290433804624
344,252.0699607261332,316.5471753423196,152.85644612010483,307.79621178393313,277.94093867278787,219.51803814471535,4.882396538973332,1.5242748241403095
345,251.73130433350295,316.5761169344227,153.25358375321642,307.71935791212894,277.9054315878272,219.61473971080906,4.88845537943051,1.5089203710752586
346,251.37582716639093,316.60849507862974,153.68690064587548,307.6417593456133,277.8730423936441,219.72755279804528,4.8944085930346075,1.4939826576460187
347,250.99969525971574,316.61422691462457,154.13229752047135,307.5678259079402,277.84821245639426,219.83582453625542,4.90139156143723,1.4798678125352926
348,250.62145688085928,316.6328981512323,154.5791177337142,307.4641423459571,277.81756002647967,219.97629831766596,4.90863001859761,1.465533690511816
349,250.21647081537586,316.67594172499093,155.0360204686753,307.3613950736878,277.7815382196423,220.11561746643397,4.916977469497525,1.4512509538056557
350,249.81050143615937,316.6989997913387,155.49100384395564,307.25584074724094,277.7454042972289,220.28015183535922,4.926512494939738,1.4375561139039155
351,249.35814480438788,316.7396948768458,155.98452559366285,307.14632215409955,277.71758531711447,220.44787308499284,4.936945347387036,1.4252172849795552
352,248.91623374424483,316.78421866818775,156.51849348291267,307.0135180192713,277.6877016607055,220.64581534482954,4.947282077346212,1.4142000451225072
353,248.48432829618454,316.8658354900023,157.034984980285,306.83503354122223,277.67043491431383,220.79834837910695,4.956988145525045,1.4054174119454528
354,248.04689649204414,316.91623856819376,157.53189770621614,306.647885934734,277.68081410741894,220.94603702224725,4.965304607567751,1.3993745514085498
355,247.60417362893384,317.00279711245423,158.0757932022491,306.4582783924327,277.7089631142624,221.09891154044738,4.972293929883592,1.396337750787989
356,247.174771274863,317.0824547025039,158.633876638991,306.26711626274687,277.7496102389161,221.2536057781622,4.977664077606751,1.3969425093916918
357,246.75415093884715,317.19887283509223,159.2107602996611,306.0681095279601,277.7994555433251,221.420720950372,4.981471762210721,1.4002679426843836
358,246.3423133315222,317.2908456828101,159.79654772611215,305.858509418461,277.8528766414168,221.59146733210827,4.984533548141063,1.406273826539389
359,245.94521723857926,317.3677010877367,160.43290613904043,305.62861763034414,277.8951781847752,221.7597964620782,4.987124829695108,1.4133837315798317
360,245.5322110590276,317.43234542118785,161.06907661825628,305.4057395956293,277.9359081970078,221.92061033091693,4.989337632963986,1.422105578018999
361,245.13966243040846,317.52226271470306,161.67941436754995,305.2037054126515,277.97096225639194,222.06944647601352,4.990368619864283,1.4300380109069954
362,244.75483493713796,317.6097776012565,162.2401637757389,304.9823495332969,277.98706784294717,222.2641598952436,4.989710302561126,1.4376994365368443
363,244.38043495277418,317.67321775083485,162.75339496498447,304.77113057274136,277.9977971875889,222.44483397347517,4.987059599682606,1.4449087437893928
364,243.99250186101654,317.6617054053574,163.2178771017741,304.5556541269127,278.0074703576084,222.61933882317513,4.9828914966255535,1.4523321002462877
365,243.58413155859665,317.6352124094024,163.62442980709653,304.34725736680946,278.0124381844789,222.7863302998835,4.976260532628734,1.4590565633926802
366,243.1168555909363,317.5350193982183,163.94585400893416,304.1374699761769,278.02829729955926,222.93716682843174,4.96945369974124,1.4658552819811599
367,242.6325830457011,317.38066295613527,164.1735164983918,303.9141868926027,278.0469671664679,223.07498678668355,4.963296653755609,1.4723975051219726
368,242.12842343397833,317.1243642174838,164.3672285298182,303.69468576644067,278.0579072737639,223.209742480316,4.9589807837496505,1.4789335000216557
369,241.61796643658764,316.76333690100773,164.53741388932954,303.4699498981473,278.06421347447304,223.32466373851216,4.956776783596088,1.4856325562599626
370,241.08666565619833,316.2985896306679,164.66278121911614,303.2196790151866,278.08526536196626,223.43837517698415,4.958076863809431,1.492195333137762
371,240.52159739744832,315.7421226043146,164.7261073526974,302.9428982322574,278.0794117578594,223.53483709162964,4.961395451608414,1.4984744822311642
372,239.91262837772865,315.1003763601618,164.71275587312508,302.707366505871,278.05581165517054,223.5213483822078,4.966850614742548,1.5044962434770883
373,239.2749450348581,314.38298901387293,164.65614394853534,302.465567441336,278.04349257743974,223.5022622800199,4.973159440611103,1.5093549649394011
374,238.64171050991587,313.60410500372046,164.5584136000183,302.21908284863224,278.0256627371083,223.49100141426032,4.978905171016545,1.5124953928796787
375,237.9810065566138,312.7450312732171,164.46072649136056,301.94471945420497,278.01380416435495,223.47701829638842,4.9834534147510166,1.5141047833598773
376,237.33098510065756,311.80816949365493,164.32422749595156,301.64248213458455,278.0101186249783,223.44944003904078,4.987012718474105,1.5140252248420585
377,236.63031482129938,310.83789549848444,164.15971868356536,301.3164286653577,278.01575766512553,223.40857926909888,4.988401117579959,1.5120575451708125
378,235.93767346141985,309.85793176011396,163.9688739839475,300.9426416932931,278.0138256699638,223.35161122357587,4.987753546879328,1.50894374831929
379,235.22302547748447,308.9020304157653,163.76100311393935,300.564045504958,278.0059853076232,223.28513044253185,4.985720904321649,1.5045290830431188
380,234.45816697272784,307.95257578393796,163.55236100800101,300.14627449892726,277.9921891552425,223.28413694650823,4.982264151895992,1.498759059877392
381,233.66040616672635,307.0232296443736,163.34023859070314,299.69911941577163,277.971598521973,223.2441171225418,4.977543805297127,1.4922136849984935
382,232.8487299999484,306.14255314345564,163.1713058330544,299.2601706173184,277.9195281411921,223.18548396709267,4.971453536909946,1.484990319835633
383,232.04502670016026,305.2989155585012,162.99905320661708,298.78682445976983,277.8777988144735,223.06764744301228,4.963468520020907,1.4775417324929703
384,231.25456198854891,304.5005870743138,162.84439073691834,298.3000985735859,277.8288804859898,222.95834718290402,4.954070004331631,1.4714646791154329
385,230.45403018417306,303.7552317323538,162.69987010346108,297.82368564950997,277.76937960466057,222.84835096802277,4.943736549598333,1.466530096457726
386,229.67010799742152,303.02694273043625,162.59614843997633,297.3416135853264,277.70276618132795,222.72140384075817,4.933368819901396,1.4618990151760956
387,228.88620286244807,302.29445582388416,162.50284342472148,296.8679611407051,277.66323046573865,222.59155312360173,4.923863695473683,1.4584450252922279
388,228.13243228486346,301.61629017828614,162.43138723788917,296.4136019276923,277.6128607444765,222.45172269024357,4.91612616044103,1.4552846352445217
389,227.38226178408243,301.0190737910382,162.39139202811745,295.96721793271047,277.5660396208992,222.29397784465846,4.910233368788784,1.4508755017833035
390,226.63764450346238,300.4476402859788,162.38517395465627,295.51904461879667,277.53564351712885,222.1502083601893,4.906687203485627,1.4445190949696103
391,225.8748214918949,299.8515719845045,162.4172700758832,295.09158711768504,277.49934850627903,221.98888872911286,4.904889631866161,1.4372717279841125
392,225.10291120406643,299.28968893728944,162.46990172543738,294.6589891350501,277.4402484134075,221.8388876016865,4.905838876683391,1.4285691400538476
393,224.30583057656006,298.7728370700581,162.58443716078224,294.2446717595696,277.354191501318,221.69848155796845,4.909257323606716,1.4203822090635452
394,223.4814189479598,298.29013809330763,162.73069248515236,293.7398286894066,277.2811265989046,221.60571908221644,4.914017085855685,1.4127313877624945
395,222.6859701583836,297.82556899321577,162.89814699946862,293.26149761330015,277.2091076311333,221.5128960543464,4.919655499097053,1.406517785880085
396,221.89693019735918,297.4268992887213,163.11570589311606,292.78879053506,277.1331300196212,221.4628892736691,4.9257024921902754,1.4012234780294808
397,221.0961023214384,297.0466292187297,163.4706968593153,292.32870268402695,277.0760677110868,221.44514380534537,4.93136453849312,1.396913773047173
398,220.29356660358278,296.72577496090463,163.88023181956675,291.88802302072247,277.0215321948728,221.43546218444476,4.936668029125991,1.3929691422486656
399,219.4888175571396,296.46645836161224,164.3340055941739,291.47245374918276,277.0079403531051,221.4613372922993,4.942671491201376,1.3904939494883721
400,218.68555881032987,296.24922324665306,164.85579825575752,291.09799158403115,277.00726210322847,221.52464510325433,4.948805605290893,1.3889995903316303
401,217.89495548915448,296.11351298316623,165.38424814200422,290.7237116877748,276.9871497540675,221.6201210935688,4.954617376039885,1.3888631729755487
402,217.08571073409115,295.9783294226734,165.92538300992214,290.35124349265703,276.9726486328625,221.72515993210885,4.959671161724691,1.389088592987023
403,216.27218410653145,295.891894308793,166.47387435085344,289.96531824541415,276.98734596771044,221.85226432339115,4.963640835936636,1.3885414630249167
404,215.51588829186377,295.81863936324356,167.03817615759212,289.5791002612143,276.992308272558,222.00319305547623,4.966342864060125,1.3865514027307233
405,214.76849033941807,295.815171114154,167.6247586500006,289.18841580320804,276.9860641795072,222.1371057630921,4.967319004835296,1.3831704574802117
406,214.03396529228422,295.80631153732065,168.1823258330698,288.7825326066257,277.0034563395513,222.24368642353608,4.9668243124428,1.3793047935332
407,213.2871063375983,295.8057323912027,168.72551074990787,288.3891645408802,277.0204735237905,222.3562886814694,4.9653867194057035,1.3765025369945902
408,212.56384580412436,295.81481517196465,169.2455395308818,288.0242247458749,277.0238429531806,222.4880676473322,4.962264064516379,1.3760103515714959
409,211.84044334457963,295.8247276506607,169.773494644326,287.6663482872863,277.0487687392921,222.62446686908228,4.956675246307046,1.37824106876494
410,211.13232937321132,295.80975513455365,170.304176852054,287.32882045931365,277.0763307349735,222.76883706422453,4.948713163223045,1.383222945902579
411,210.44894954902136,295.80286181311044,170.86932856194488,286.9851462090338,277.1168445159529,222.89870749317666,4.938019291020411,1.3899347659711732
412,209.7960972263235,295.7910450046329,171.39334961379043,286.6486829861865,277.14645809210083,223.0316725939314,4.924144099113296,1.3980782532066947
413,209.19550301727105,295.70669788763774,171.910706080844,286.3049602534678,277.18895086185233,223.1632828855619,4.908100479592169,1.407064705066867
414,208.61156639779963,295.65299417588034,172.39260713255356,285.96654063415826,277.21949780279954,223.27417844977643,4.89182484256785,1.4168694339511008
415,208.04818252589104,295.5589927899674,172.83797125207198,285.619761293414,277.25587776426124,223.39451977870135,4.8748333991764,1.4291937290578582
416,207.4905122468633,295.4409002372617,173.26183552190872,285.25792219716277,277.2902206406467,223.51937523151395,4.857482548988618,1.443931240597207
417,206.93358684837574,295.2838320044814,173.67527639026633,284.91805591993926,277.31969818938336,223.63922934997376,4.841008038648983,1.4609778490584444
418,206.3740179424888,295.12861124132655,174.10196963754373,284.53744830094377,277.3366920323138,223.7667529715894,4.8259500550897085,1.480307420091103
419,205.82133913145518,294.9422263217526,174.53719351988676,284.1555379414603,277.37105931577383,223.89560179550577,4.8118470046839485,1.5003951905026913
420,205.286752451987,294.7435803921383,174.97838854398577,283.77194968621336,277.4222349879328,224.0261507678332,4.801545768621695,1.519519872167975
421,204.74843316045488,294.53536105210753,175.399570660231,283.40607758336955,277.4689753404993,224.1570768711952,4.795412447220884,1.5370736376708656
422,204.19944844670457,294.3564101178723,175.8642007402159,283.05562709413834,277.52905541130013,224.28353088054277,4.793045740173174,1.5515566319456968
423,203.65136992293685,294.200854157012,176.34056143315996,282.7223720769156,277.5730301008783,224.40412670568395,4.795152044471349,1.5619241487738795
424,203.04338401830557,294.0338312982294,176.93807444624244,282.39047225023694,277.6301925118816,224.54188020916192,4.801855358481461,1.5680546834838138
425,202.4271202878587,293.85647433133676,177.58629956292285,282.0514023088285,277.6974750075311,224.68460962031418,4.810790541336813,1.5695000431508197
426,201.81161391442836,293.6564296633021,178.25307879490336,281.7263778650311,277.7342887159276,224.85088032211036,4.822108619939593,1.5657409505134274
427,201.2192808902503,293.48809712699625,178.96076484673122,281.3965457066061,277.77814637898297,225.03476384744675,4.834853726400383,1.5574763864461885
428,200.64058898275132,293.3196260918984,179.70342067257994,281.0891493800097,277.7989619337845,225.24730111012713,4.847228677166478,1.5454005874803143
429,200.08226682710063,293.182759017965,180.4825543894428,280.79143701760285,277.8303134493564,225.4667986054966,4.859215924528292,1.5311079054843892
430,199.51226311135898,293.0370730130065,181.3042809771503,280.4759825016761,277.903252890177,225.70790430089747,4.871381253887879,1.5159545263032068
431,198.94662874225756,292.9241250966067,182.1686498945341,280.1434219667286,277.981399456607,226.00000942294434,4.884276280563813,1.5006198226716503
432,198.39941464927256,292.83450258478246,183.09231478393232,279.8343453264919,278.05540034501263,226.32473583370356,4.897989086726305,1.4859077787665735
433,197.87399890037884,292.7962150920903,183.97311802231272,279.5394469086947,278.13592708547986,226.64806831812493,4.912579477048277,1.4719209058089389
434,197.33545531083556,292.79186211616286,184.87701631109724,279.230149708607,278.15059494800107,226.96030556861228,4.926778910183541,1.4587174379917478
435,196.7693044967778,292.8396243070891,185.85308261045168,278.9327050400606,278.1387281969937,227.29581215569408,4.939691382709534,1.4460681465605345
436,196.1905557954085,292.89592261773856,186.8124337904693,278.64010667944615,278.15425176166025,227.66045402401573,4.95024090590913,1.4348963518545605
437,195.6217430859883,292.9273764129611,187.78520696100634,278.3538569281729,278.2109013380077,228.04596826167517,4.9577797500555985,1.4248053687374154
438,195.08417240481296,292.99273325567447,188.8075798267428,278.08797993326186,278.2745763709047,228.43280676901372,4.962137503720543,1.416110737087604
439,194.60397532360594,293.05969874335426,189.8706825648592,277.8438204485348,278.3434692183566,228.8348417519107,4.962479259360609,1.4080480711815158
440,194.15141337483647,293.1190502176156,190.96721506034606,277.6109452437089,278.41462707533344,229.25520665178652,4.959917885020574,1.4007236623159327
441,193.7245871084176,293.21168446853017,192.03195786399982,277.38745965287706,278.46265474967737,229.68996446845512,4.9540940992313995,1.394595331719913
442,193.3128319074597,293.3106084011712,193.06155737172207,277.15781056161285,278.50213760054254,230.15927025100257,4.945363420586276,1.3897590819680732
443,192.92853153654428,293.50522880474557,194.0541861656555,276.93429518797836,278.56101507440763,230.61814727290883,4.933878885067651,1.386261687118021
444,192.55209447337586,293.7547674262698,194.99874172619516,276.71893790606373,278.63192233179086,231.0686229638561,4.921198125342104,1.3843007105430858
445,192.1916201183127,293.9864761110304,195.88989484225908,276.518102652322,278.7215398710623,231.52274355847584,4.907210533991289,1.3850579770757445
446,191.85167578340338,294.2305782780146,196.72069950254604,276.3205562263881,278.7947959420768,231.93004617881206,4.892474883788942,1.3875365521394487
447,191.5531762640318,294.4819176365308,197.49431972072477,276.1300974458595,278.87748611747304,232.32454418853973,4.877389803650981,1.3914100122288577
448,191.28910915535675,294.7572608486909,198.22145216188406,275.9666720176153,278.967865797642,232.70251802632026,4.8626470230604975,1.3972206788173402
449,191.04940692070826,295.02859674098886,198.92455525715667,275.83138510037907,279.0545179542331,233.0675436506893,4.846972271976551,1.4049440084733622
450,190.83776452152992,295.28730904576,199.5632988095619,275.7294262158206,279.144723444856,233.41661685399728,4.829906458864356,1.4142519511008533
451,190.67955498003403,295.53885128517925,200.19575637354936,275.64954699334305,279.2503736626468,233.75456509143484,4.811430556126994,1.4242197878780667
452,190.5449611033548,295.7738622474195,200.74838049152316,275.5778642665201,279.35711272375863,234.0613926620034,4.792180427282863,1.4359141288521509
453,190.44978745979657,295.9705741618498,201.2312113045878,275.51655637293686,279.457599857745,234.34635055937562,4.771517709478565,1.447385648684711
454,190.37549484904287,296.14563393249426,201.6391910881528,275.47904370243725,279.5394828587605,234.61943055556202,4.7506195995242955,1.4596580181104304
455,190.35610152879303,296.36339558563157,201.98923560571976,275.4495963474551,279.5991293945333,234.87509368807252,4.7296053959830475,1.471125431622516
456,190.34424265527537,296.54577688500467,202.28334008287524,275.4288618043696,279.64553462328416,235.10724721827836,4.708178703133079,1.4826193748797878
457,190.3522408414324,296.7110078932645,202.4997762205069,275.42180973971205,279.6839962754818,235.3159328335315,4.686495568069727,1.4930655397311872
458,190.43137720918068,296.9102211539435,202.67398177288558,275.41798989309297,279.7162305964803,235.5188695657916,4.665216162325357,1.5030180890990383
459,190.51407448366177,297.0822258257926,202.77961628321106,275.41715745052414,279.7514394834956,235.69725817964508,4.643597278915048,1.5115973183286602
460,190.66307708875667,297.2440838824054,202.87436967614275,275.4469281418426,279.7845363275924,235.86226330105964,4.622769667370617,1.5183598393663666
461,190.83757381016787,297.3694974023031,202.94110042279516,275.47917131007074,279.7792120579578,236.0289417089856,4.603135619711334,1.5205267775695734
462,191.00701434797745,297.493025702714,203.00615663570332,275.5201744751735,279.77342070601406,236.17953443742408,4.583940708522457,1.5169056758105048
463,191.20401305071292,297.6369320195394,203.03365469243843,275.55707849214696,279.7584973250961,236.3114360306545,4.56537742147833,1.5074995778395786
464,191.4175253406989,297.8610275974968,202.99779942161868,275.594542559463,279.7702428151103,236.40681950697726,4.548084776538742,1.4913730435578607
465,191.6593731008859,298.09437223763166,202.91199718203504,275.6686220080647,279.7175594271635,236.48712519262477,4.531605400787815,1.468190853811076
466,191.93800984628115,298.3899540926384,202.80730294208718,275.7464105293338,279.70002352778346,236.5594413136824,4.515988102755376,1.4415786285232723
467,192.24681520525195,298.68125102861524,202.66218545578718,275.84177223509505,279.6674571964951,236.6079551248905,4.502086192605403,1.4130844118354202
468,192.57009133044122,298.9265284239925,202.47723998357057,275.9406980946202,279.64581061990685,236.64402696213074,4.489995801988147,1.3832781235365477
469,192.9005061655392,299.25638132574954,202.25336449338081,276.056372822354,279.6208753047675,236.65977355303176,4.479627380032644,1.3526164880966498
470,193.25535164709058,299.5820652096864,202.0169666205458,276.1688501304845,279.59611808358443,236.67521187463183,4.471870054241164,1.3225172302376444
471,193.65024419354455,299.9425251178256,201.75110603654966,276.301708945503,279.6002492539833,236.67821970401152,4.4680569200525095,1.2921178730911285
472,194.072515676331,300.2950963810981,201.49842632403787,276.4365583340579,279.60284316077235,236.67457932212093,4.468206152763335,1.2612020922576892
473,194.58571909762176,300.63164850304105,201.17357954488173,276.5946553204023,279.58591270595963,236.6426090397459,4.471763137807552,1.2298542836485942
474,195.07372074043857,301.0012390388203,200.84815402495175,276.7665592215255,279.5795604855548,236.60588763045138,4.479951512802996,1.1991679944401403
475,195.53636202055597,301.3660174915237,200.52185808556368,276.94930891505356,279.60851283746996,236.56065069297497,4.492723882697516,1.169410020124715
476,195.96891839160295,301.7656064481575,200.22981022265444,277.14136484024925,279.6480680730999,236.51239207601327,4.508560198685965,1.1413274050366669
477,196.397104052429,302.14086845455535,199.96681913632767,277.348103105266,279.6943086410049,236.4444351939454,4.525965339890637,1.1151765688819817
478,196.81522404801126,302.54804966933267,199.70112369224842,277.549120434009,279.73832367367777,236.37661314774027,4.5444173370601275,1.0921974246883313
479,197.22441133117593,302.99423373864187,199.45107052701943,277.75717052532457,279.76551356563374,236.29601180676477,4.56256649763972,1.0721785193560527
480,197.625394929431,303.4167519341365,199.23501129830944,277.96815885700465,279.7994200797018,236.201294621945,4.578570940383794,1.0549010955568234
481,197.98361688145854,303.8471816994778,199.0457807239163,278.18150875414926,279.8244604601349,236.11739813625297,4.592147227829839,1.0405021160282883
482,198.31931498149476,304.2560373641319,198.8923699877995,278.39403051396437,279.8990601847277,236.0214607656239,4.60283641583985,1.0297290940101163
483,198.64962443827136,304.6681654824533,198.75428172720999,278.59474024836237,279.96964984680176,235.94300585731878,4.610192839273506,1.0231622694392979
484,198.9450480508673,305.08494793754073,198.63483003713645,278.8088709360154,280.06732620954244,235.8515162870786,4.614439021321637,1.0222069649061187
485,199.24922730331141,305.52525666793366,198.56870833030825,279.00862822584713,280.12655774990475,235.76127562307425,4.615761993240361,1.0280127973403983
486,199.53993062097206,305.96828039173255,198.49903858126072,279.21848899570523,280.2189601927312,235.6856632054226,4.61441330266112,1.0395911266015514
487,199.84618680933596,306.4399074609296,198.4674510596274,279.4170716842493,280.3010784856711,235.61707218008925,4.611164893750671,1.0579391515789285
488,200.12406183042702,306.8821705958631,198.4262040812037,279.6363121581888,280.3818416509006,235.56026291792168,4.607013523480004,1.081340052120478
489,200.41689857528937,307.35912106740255,198.4578451902477,279.83933535049596,280.4591326408277,235.51231475621316,4.601305242835395,1.1073925363925508
490,200.68842899091675,307.8625680794072,198.47909446380137,280.03970428581016,280.5412624627877,235.47482956356816,4.594993577825402,1.1339796599063696
491,200.99383745518233,308.3652837863294,198.52520434847443,280.2253064093252,280.6260644474675,235.45242343310005,4.588691448198944,1.1612355934519076
492,201.26172678934734,308.8600122324239,198.56241470623982,280.4485568081005,280.7401855072424,235.4243773606591,4.583221401389115,1.1879381575325352
493,201.56603597936024,309.3610118591625,198.57733552556684,280.6931528213412,280.8716891793025,235.39922782994583,4.578570465965869,1.2136640401181462
494,201.86103940549484,309.7967541128536,198.57529964197607,280.95195467553924,281.0166264240923,235.35780868981007,4.575274417304485,1.2387693030694553
495,202.15391587563772,310.2467309893723,198.55180061659627,281.2268567725616,281.1717668404402,235.28089163370583,4.573007459673027,1.2638008658141264
496,202.43964502339324,310.68201783426963,198.50684087769702,281.4953099837963,281.346724681316,235.20003758332342,4.571093703323549,1.2888840307955318
497,202.71078773593638,311.10031392434234,198.39203977236377,281.738004147629,281.5094168769417,235.12317389853558,4.56859369909148,1.3131412686868702
498,203.00738705948177,311.4979541164168,198.18759496691462,281.9511460748945,281.66855956427094,235.0468797880257,4.564987132365426,1.3372038161940507
499,203.3150685615712,311.84396020462134,197.9332569165694,282.12961316754445,281.79801657697743,234.97992670611282,4.559783392829789,1.360956359829098
500,203.60330201595593,312.19068578401743,197.59078745780332,282.25258965735895,281.91944245266654,234.92699897357352,4.552472754886478,1.3846206751550332
501,203.9091026114953,312.5308797250055,197.17988384054811,282.3343175978225,282.0341063792682,234.86780646363044,4.542877729060818,1.4076080316989488
502,204.23017537793996,312.8542967481622,196.72028508330501,282.4086696320322,282.12161728242256,234.80804847888706,4.531257770314551,1.4290765417393148
503,204.57754821617834,313.1483774468822,196.2463128398133,282.47113414916436,282.236569265281,234.7563078559763,4.518410575181358,1.4483785049568298
504,204.9410405280804,313.43114735481726,195.7519481710743,282.5348569618084,282.3469768410326,234.70053911487835,4.504902614381816,1.46559534009067
505,205.282123553988,313.7068135758024,195.2618699665622,282.61196599338706,282.4463877075372,234.62858431932045,4.491090696056812,1.4795610428707404
506,205.61567053418767,313.9638288890362,194.7590070192746,282.7185119658949,282.5230379183884,234.51883494027908,4.477481877704497,1.488925268683568
507,205.95828880923455,314.1814719316778,194.23478753637653,282.83963374783286,282.62191414131115,234.39869022189654,4.464526488261899,1.494115975798559
508,206.3295355425429,314.44133956692957,193.69443987955944,282.97991998484406,282.6807511697565,234.2524430394941,4.452001146270708,1.4934026706274015
509,206.75075394358373,314.6772434190079,193.13737741058574,283.135571694716,282.73512775820745,234.0804437700467,4.43995258519885,1.4855045856218263
510,207.1922305436724,314.88501230699734,192.57227941163222,283.31325023659355,282.8016725340168,233.89925912338393,4.428509445001434,1.470917036072312
511,207.6178672929798,315.074320861572,192.01317690305717,283.53858250307536,282.8757297056768,233.69335266098147,4.417650597025477,1.4516822086885752
512,208.03886853056147,315.30257765965825,191.45800809413828,283.77837231264346,282.94517197542353,233.47610229478494,4.407003092715218,1.4293184112117232
513,208.47789498432425,315.5375498939252,190.9091070089369,284.00620133517793,283.02950044724975,233.24876464468056,4.396753405575104,1.4061975405359037
514,208.91288394067735,315.74860317066185,190.37434289700906,284.2398496515853,283.1383905712664,233.01226302942322,4.386889552145525,1.3836740545556896
515,209.30921504059808,315.9766331194613,189.84808903984384,284.488220063934,283.2432312458002,232.80633311718847,4.378216143078326,1.3620859769285623
516,209.67107095890015,316.17789057084826,189.3693810847974,284.71708917587983,283.34915285117864,232.59803822104553,4.372678285384855,1.341731339754714
517,210.02044167446834,316.3606222189557,188.86866588443021,284.92553479303905,283.4485618535211,232.39188325917152,4.371335979244675,1.322109527168029
518,210.31690305009107,316.5227068616509,188.40572342510285,285.1146503335757,283.6043957841163,232.16097866816799,4.375546355446689,1.3038466484744915
519,210.5717163923987,316.6514845477098,187.9253273953852,285.28550616561387,283.77313610988733,231.94410903072838,4.3864222248784275,1.2869124545415045
520,210.7871785751816,316.70041583428554,187.43803291683764,285.431272000321,283.92862252606267,231.74573316342926,4.404001679665608,1.273044888299215
521,210.97488889450537,316.755255333273,186.94583099330325,285.55996342664275,284.0906897991673,231.5675266381193,4.426774079138282,1.262333183191991
522,211.15357923968415,316.7446311013131,186.4445260326315,285.6599425584272,284.2476392491741,231.3893148072451,4.454815650319489,1.255619615102078
523,211.31184011263122,316.725274448491,185.93142682051248,285.73577581745155,284.3982529137701,231.2149018947563,4.486289698092887,1.2519834442605846
524,211.45145044898558,316.7283566836819,185.43291112968666,285.794373303715,284.55181982398614,231.0569887917257,4.519953825239045,1.2516011777889398
525,211.57850942788417,316.67881067377135,184.97216045033247,285.8254798637122,284.7051856382173,230.89490414829157,4.553698007944285,1.2532744411758858
526,211.63017526116639,316.62526038684274,184.50219414667237,285.80774840163576,284.8404528971993,230.74543715575902,4.586672666344439,1.2562009524462547
527,211.67786331691758,316.5407027765676,184.0713718181366,285.7778649408195,284.9832187836756,230.60771554809324,4.617811036880624,1.2594992642243843
528,211.68448198818496,316.47694773535284,183.67000462547549,285.722505996591,285.1259243041864,230.4796733666643,4.646943863065932,1.263263527859869
529,211.63880691390344,316.39190320843113,183.31156980531392,285.64864118938203,285.26639719738483,230.36820035309307,4.673448305542225,1.267584893401076
530,211.57450405177667,316.2943090279894,182.99802689760574,285.5532355463914,285.39117846921533,230.27171491511453,4.69789626696253,1.2724174644831272
