-0,-0.015246,-0.012811,-0.015047,-0.017259,-0.019436,-0.02156,-0.023613,-0.025571,-0.027407,-0.029093,-0.0306,-0.031899,-0.032962,-0.033767,-0.034295,-0.034536,-0.034486,-0.034152,-0.033551
-0,-0.010081,-0.010188,-0.013068,-0.01593,-0.01876,-0.021538,-0.024239,-0.02683,-0.029273,-0.031526,-0.033543,-0.035276,-0.036682,-0.037723,-0.03837,-0.038608,-0.038435,-0.037864,-0.03693
-0,-0.013126,-0.012612,-0.015844,-0.019045,-0.022194,-0.025261,-0.028208,-0.030988,-0.033549,-0.035833,-0.037781,-0.039338,-0.040457,-0.041104,-0.041261,-0.040935,-0.040146,-0.038934,-0.037367
-0,0.00089857,-0.0083972,-0.015649,-0.022868,-0.029998,-0.036936,-0.043523,-0.049548,-0.054755,-0.058871,-0.061644,-0.062896,-0.062561,-0.060709,-0.057542,-0.053361,-0.048515,-0.043354,-0.038154
-0,-0.0074756,-0.014339,-0.021981,-0.029541,-0.036915,-0.043944,-0.050405,-0.058697,-0.061897,-0.062613,-0.063432,-0.062627,-0.060338,-0.056826,-0.060757,-0.050837,-0.044644,-0.039164,-0.033896
-0,-0.017168,-0.01454,-0.017169,-0.019764,-0.022306,-0.024769,-0.027126,-0.02934,-0.031374,-0.033188,-0.034742,-0.035997,-0.036921,-0.037492,-0.037695,-0.037533,-0.037011,-0.03616,-0.035015
-0,0.027286,-0.033311,-0.063719,-0.11573,-0.12758,-0.1473,-0.14874,-0.11928,-0.10128,-0.082116,-0.064441,-0.054541,-0.056003,-0.028951,-0.028739,-0.037228,-0.0084192,-0.03856,4.4409e-16
-0,-0.012387,-0.017196,-0.024573,-0.03184,-0.03888,-0.045522,-0.05154,-0.060984,-0.060381,-0.062106,-0.062492,-0.061352,-0.058847,-0.055242,-0.05844,-0.050037,-0.043219,-0.037935,-0.032875
-0,-0.0076105,-0.014269,-0.021785,-0.02922,-0.036475,-0.043395,-0.049766,-0.05702,-0.061985,-0.061948,-0.062849,-0.06216,-0.060008,-0.056927,-0.060934,-0.050149,-0.044797,-0.039401,-0.03419
-0,-0.0061998,-0.010638,-0.015971,-0.021269,-0.02649,-0.03157,-0.036417,-0.040914,-0.044921,-0.048288,-0.050868,-0.052539,-0.05322,-0.052894,-0.051606,-0.049467,-0.04664,-0.043299,-0.039649
-0,-0.012232,-0.012898,-0.016853,-0.020769,-0.024617,-0.028352,-0.031918,-0.035244,-0.038253,-0.040856,-0.042972,-0.044523,-0.045454,-0.045733,-0.04536,-0.044371,-0.042831,-0.040817,-0.038448
-0,-0.0069726,-0.011841,-0.017738,-0.023588,-0.029337,-0.0349,-0.040156,-0.044956,-0.049123,-0.052477,-0.054849,-0.056113,-0.056212,-0.055167,-0.053084,-0.050138,-0.04655,-0.042552,-0.03836
