0,-0.051988,-0.033799,-0.033512,-0.033124,-0.032643,-0.032075,-0.031429,-0.030713,-0.029938,-0.029114,-0.028249,-0.027353,-0.026435,-0.025503,-0.024565,-0.023628,-0.022697,-0.021777,-0.020875
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.051988,-0.033799,-0.033512,-0.033124,-0.032643,-0.032075,-0.031429,-0.030713,-0.029938,-0.029114,-0.028249,-0.027353,-0.026435,-0.025503,-0.024565,-0.023628,-0.022697,-0.021777,-0.020875
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.051988,-0.033799,-0.033512,-0.033124,-0.032643,-0.032075,-0.031429,-0.030713,-0.029938,-0.029114,-0.028249,-0.027353,-0.026435,-0.025503,-0.024565,-0.023628,-0.022697,-0.021777,-0.020875
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.035143,-0.023123,-0.023028,-0.022898,-0.022735,-0.02254,-0.022314,-0.022059,-0.021777,-0.02147,-0.02114,-0.020789,-0.020419,-0.020033,-0.019632,-0.01922,-0.018797,-0.018367,-0.01793
0,-0.051988,-0.033799,-0.033512,-0.033124,-0.032643,-0.032075,-0.031429,-0.030713,-0.029938,-0.029114,-0.028249,-0.027353,-0.026435,-0.025503,-0.024565,-0.023628,-0.022697,-0.021777,-0.020875
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.035143,-0.023123,-0.023028,-0.022898,-0.022735,-0.02254,-0.022314,-0.022059,-0.021777,-0.02147,-0.02114,-0.020789,-0.020419,-0.020033,-0.019632,-0.01922,-0.018797,-0.018367,-0.01793
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.035143,-0.023123,-0.023028,-0.022898,-0.022735,-0.02254,-0.022314,-0.022059,-0.021777,-0.02147,-0.02114,-0.020789,-0.020419,-0.020033,-0.019632,-0.01922,-0.018797,-0.018367,-0.01793
0,-0.051988,-0.033799,-0.033512,-0.033124,-0.032643,-0.032075,-0.031429,-0.030713,-0.029938,-0.029114,-0.028249,-0.027353,-0.026435,-0.025503,-0.024565,-0.023628,-0.022697,-0.021777,-0.020875
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.051988,-0.033799,-0.033512,-0.033124,-0.032643,-0.032075,-0.031429,-0.030713,-0.029938,-0.029114,-0.028249,-0.027353,-0.026435,-0.025503,-0.024565,-0.023628,-0.022697,-0.021777,-0.020875
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.051988,-0.033799,-0.033512,-0.033124,-0.032643,-0.032075,-0.031429,-0.030713,-0.029938,-0.029114,-0.028249,-0.027353,-0.026435,-0.025503,-0.024565,-0.023628,-0.022697,-0.021777,-0.020875
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.035143,-0.023123,-0.023028,-0.022898,-0.022735,-0.02254,-0.022314,-0.022059,-0.021777,-0.02147,-0.02114,-0.020789,-0.020419,-0.020033,-0.019632,-0.01922,-0.018797,-0.018367,-0.01793
0,-0.051988,-0.033799,-0.033512,-0.033124,-0.032643,-0.032075,-0.031429,-0.030713,-0.029938,-0.029114,-0.028249,-0.027353,-0.026435,-0.025503,-0.024565,-0.023628,-0.022697,-0.021777,-0.020875
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.035143,-0.023123,-0.023028,-0.022898,-0.022735,-0.02254,-0.022314,-0.022059,-0.021777,-0.02147,-0.02114,-0.020789,-0.020419,-0.020033,-0.019632,-0.01922,-0.018797,-0.018367,-0.01793
0,-0.056375,-0.036529,-0.036169,-0.035686,-0.035089,-0.034386,-0.03359,-0.032715,-0.031772,-0.030776,-0.029738,-0.028671,-0.027586,-0.026493,-0.025401,-0.024319,-0.023252,-0.022208,-0.02119
0,-0.054145,-0.035144,-0.034822,-0.034389,-0.033852,-0.033221,-0.032502,-0.03171,-0.030855,-0.029948,-0.028999,-0.02802,-0.027021,-0.02601,-0.024997,-0.023988,-0.02299,-0.022009,-0.021048
0,-0.04867,-0.03172,-0.031481,-0.031158,-0.030755,-0.030278,-0.029735,-0.029129,-0.028471,-0.027767,-0.027025,-0.026253,-0.025456,-0.024643,-0.02382,-0.022992,-0.022164,-0.021342,-0.02053
0,-0.041954,-0.027477,-0.027319,-0.027105,-0.026837,-0.026519,-0.026152,-0.025742,-0.025291,-0.024804,-0.024286,-0.02374,-0.023172,-0.022585,-0.021983,-0.02137,-0.020751,-0.020127,-0.019503
0,-0.035143,-0.023123,-0.023028,-0.022898,-0.022735,-0.02254,-0.022314,-0.022059,-0.021777,-0.02147,-0.02114,-0.020789,-0.020419,-0.020033,-0.019632,-0.01922,-0.018797,-0.018367,-0.01793
