0.72895,0.52854,0.69364
0.58112,0.7406,1.4085
0.54103,0.9222,1.7408
0.69023,1.2595,2.121
1.9453,1.3619,1.0972
0.86112,0.22794,-0.083802
0.9646,0.36325,0.70756
1.0145,0.42527,1.0021
1.223,0.55416,1.2415
1.4446,0.67637,1.5164
0.88544,-0.050446,-0.16378
1.0272,0.12381,0.40913
1.1166,0.1349,0.64413
1.3031,0.1871,0.98246
1.4306,0.21844,1.2711
1.7419,0.25781,0.85483
1.9596,0.27577,0.59312
0.88187,-0.1871,-0.47345
1.0528,-0.12225,0.04502
1.1629,-0.11226,0.29626
1.2617,-0.09934,0.52202
1.3764,-0.15083,0.80302
1.5834,-0.18789,1.2002
1.8327,-0.23829,1.1085
0.95363,-0.28756,-0.17775
1.1,-0.33836,0.26835
1.2272,-0.36176,0.41663
1.4181,-0.45781,0.61493
1.6945,-0.51482,0.87733
1.8509,-0.61127,1.1512
-0.72895,0.52854,-0.69364
-0.58112,0.7406,-1.4085
-0.54103,0.9222,-1.7408
-0.69023,1.2595,-2.121
-1.9453,1.3619,-1.0972
-0.86112,0.22794,0.083802
-0.9646,0.36325,-0.70756
-1.0145,0.42527,-1.0021
-1.223,0.55416,-1.2415
-1.4446,0.67637,-1.5164
-0.88544,-0.050446,0.16378
-1.0272,0.12381,-0.40913
-1.1166,0.1349,-0.64413
-1.3031,0.1871,-0.98246
-1.4306,0.21844,-1.2711
-1.7419,0.25781,-0.85483
-1.9596,0.27577,-0.59312
-0.88187,-0.1871,0.47345
-1.0528,-0.12225,-0.04502
-1.1629,-0.11226,-0.29626
-1.2617,-0.09934,-0.52202
-1.3764,-0.15083,-0.80302
-1.5834,-0.18789,-1.2002
-1.8327,-0.23829,-1.1085
-0.95363,-0.28756,0.17775
-1.1,-0.33836,-0.26835
-1.2272,-0.36176,-0.41663
-1.4181,-0.45781,-0.61493
-1.6945,-0.51482,-0.87733
-1.8509,-0.61127,-1.1512
