-0,-0.035979,-0.02366,-0.023558,-0.02342,-0.023245,-0.023037,-0.022796,-0.022524,-0.022224,-0.021897,-0.021546,-0.021173,-0.020781,-0.020372,-0.019949,-0.019513,-0.019067,-0.018614,-0.018155
-0,-0.05566,-0.036085,-0.035738,-0.035271,-0.034694,-0.034014,-0.033244,-0.032396,-0.031482,-0.030514,-0.029505,-0.028467,-0.027409,-0.026343,-0.025276,-0.024217,-0.023172,-0.022148,-0.021149
-0,-0.046872,-0.03059,-0.030374,-0.030083,-0.029719,-0.029288,-0.028796,-0.028247,-0.027648,-0.027006,-0.026327,-0.025618,-0.024885,-0.024135,-0.023372,-0.022603,-0.021832,-0.021063,-0.020301
-0,-0.041551,-0.027221,-0.027067,-0.026859,-0.026598,-0.026287,-0.02593,-0.02553,-0.025091,-0.024616,-0.02411,-0.023577,-0.023021,-0.022447,-0.021858,-0.021258,-0.02065,-0.020039,-0.019426
-0,-0.035939,-0.023634,-0.023533,-0.023395,-0.023221,-0.023013,-0.022773,-0.022502,-0.022203,-0.021876,-0.021526,-0.021155,-0.020764,-0.020356,-0.019933,-0.019499,-0.019054,-0.018602,-0.018145
-0,-0.048408,-0.031556,-0.03132,-0.031002,-0.030605,-0.030135,-0.029599,-0.029002,-0.028353,-0.027658,-0.026925,-0.026162,-0.025375,-0.024571,-0.023756,-0.022937,-0.022118,-0.021304,-0.020499
-0,-0.056755,-0.036764,-0.036398,-0.035906,-0.035298,-0.034583,-0.033773,-0.032883,-0.031926,-0.030914,-0.02986,-0.028778,-0.027678,-0.026571,-0.025466,-0.024371,-0.023293,-0.022238,-0.021211
-0,-0.066544,-0.042778,-0.042214,-0.041461,-0.040535,-0.039461,-0.03826,-0.036956,-0.035573,-0.034134,-0.03266,-0.03117,-0.029681,-0.028208,-0.026763,-0.025356,-0.023994,-0.022684,-0.02143
-0,-0.052244,-0.033959,-0.033668,-0.033275,-0.032787,-0.032212,-0.031557,-0.030833,-0.030049,-0.029214,-0.02834,-0.027434,-0.026507,-0.025566,-0.024619,-0.023673,-0.022734,-0.021807,-0.020897
-0,-0.043671,-0.028567,-0.02839,-0.028151,-0.027852,-0.027496,-0.027088,-0.026632,-0.026131,-0.025592,-0.02502,-0.02442,-0.023796,-0.023153,-0.022496,-0.02183,-0.021158,-0.020484,-0.019812
-0,-0.055757,-0.036146,-0.035797,-0.035328,-0.034747,-0.034065,-0.033291,-0.032439,-0.031521,-0.03055,-0.029537,-0.028495,-0.027433,-0.026363,-0.025293,-0.024231,-0.023184,-0.022156,-0.021154
-0,-0.060927,-0.03934,-0.038895,-0.0383,-0.037566,-0.036706,-0.035739,-0.034681,-0.03355,-0.032363,-0.031135,-0.029882,-0.028618,-0.027355,-0.026103,-0.024873,-0.02367,-0.022502,-0.021372
-0,-0.058566,-0.037885,-0.037486,-0.03695,-0.036289,-0.035512,-0.034637,-0.033676,-0.032644,-0.031557,-0.030429,-0.029273,-0.028103,-0.026928,-0.025759,-0.024605,-0.023472,-0.022367,-0.021295
-0,-0.047289,-0.030852,-0.030632,-0.030333,-0.02996,-0.029519,-0.029015,-0.028453,-0.027841,-0.027185,-0.026491,-0.025768,-0.02502,-0.024256,-0.023479,-0.022696,-0.021912,-0.021131,-0.020357
